row_index,true_label,predicted_label,cosine_similarity,mse,top1_hit,top5_hit,exact_sentence_match,attribute_overlap_count,attribute_overlap_ratio,relation_match,object_pair_match,full_structure_match
59,a medium red diamond is below a medium pink circle,a small pink triangle is right of a medium orange diamond,0.8815743923187256,0.000616800447460264,0,0,0,1,0.14285714285714285,0,0,0
7560,above a big green octagon is a small red triangle,below a small orange octagon is a big pink triangle,0.8578583002090454,0.0007403211202472448,0,0,0,2,0.2857142857142857,0,1,0
624,a small green hexagon can be seen above a medium blue octagon,below a small pink octagon is a big green hexagon,0.8791468739509583,0.0006294440245255828,0,0,0,3,0.42857142857142855,0,1,0
1616,a big yellow octagon is below a big pink diamond,the small pink triangle is positioned right of a big pink octagon,0.8157728910446167,0.0009595167357474566,0,0,0,2,0.2857142857142857,0,0,0
7246,right of a medium green hexagon is a medium black square,left of a small pink hexagon is a big orange square,0.8269587159156799,0.0009012572118081152,0,0,0,2,0.2857142857142857,0,1,0
8414,the small red octagon is positioned below a small red diamond,above a small pink diamond is a small red hexagon,0.8509153127670288,0.0007764832116663456,0,0,0,4,0.5714285714285714,0,0,0
1980,the big green circle is positioned right of a big orange octagon,a big pink square can be seen left of a small orange octagon,0.8321661353111267,0.0008741346537135541,0,0,0,3,0.42857142857142855,0,0,0
7756,a big yellow triangle can be seen left of a medium pink octagon,a medium pink triangle is right of a small purple circle,0.8902326822280884,0.0005717051681131124,0,0,0,1,0.14285714285714285,0,0,0
495,a medium green circle can be seen right of a small blue square,a medium pink triangle is right of a small purple circle,0.7521023750305176,0.0012911335797980428,0,0,0,3,0.42857142857142855,1,0,0
6036,below a big purple square is a small yellow square,a big pink square is right of a small orange circle,0.8184020519256592,0.0009458233253099024,0,0,0,1,0.14285714285714285,0,0,0
9756,the medium pink triangle is positioned left of a small black triangle,a medium pink triangle is right of a small purple circle,0.9073870182037354,0.0004823599010705948,0,1,0,4,0.5714285714285714,0,0,0
3308,a big red diamond is left of a medium orange square,left of a small pink square is a big red diamond,0.8700279593467712,0.0006769385072402656,0,0,0,5,0.7142857142857143,1,1,0
